waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
57,1.4079333333333333,1.4079341067094353,-0.6436666666666667,-0.6438287643150651,1.5538333333333334,1.5538442509691235,-2.3267666666666664,-2.3266231758283586,-1.5767333333333333,-1.5767388579338517,0.0,1.6538364605192376e-07,8.85208165151256e-05,9.2e-05,0.015
58,1.4079333333333333,1.4079333531364455,-0.6434333333333334,-0.6434430648108583,1.556733333333333,1.5566593545038685,-2.3384,-2.3380964317725232,-1.5766666666666669,-1.5766686823274403,0.0,1.5274049834652135e-07,0.00012762270187767364,6e-06,0.015
59,1.4079666666666668,1.407965817232011,-0.6549666666666667,-0.6546386085149982,1.5633,1.5631299773611695,-2.3478666666666665,-2.347617794956827,-1.5769333333333335,-1.576926453509895,0.0,-8.820562760472344e-08,0.00018189513363446605,0.000183,0.015
60,1.4080000000000001,1.4079991249323418,-0.6722333333333333,-0.6715452915915671,1.5726000000000002,1.5723575803372423,-2.3609333333333336,-2.3605937391940013,-1.5772333333333333,-1.5772253633675961,0.0,-1.0118847219084879e-07,0.00032852123399400296,0.000405,0.015
61,1.4080000000000001,1.4079999776095675,-0.6894333333333335,-0.6887181441230517,1.5807666666666667,1.5805514073069793,-2.3718,-2.371514356183728,-1.5773666666666666,-1.5773629331688028,0.0,-1.0217929262409348e-07,0.00032645534103942957,0.000427,0.015
62,1.4080666666666666,1.4080649594268049,-0.7058,-0.70511800100998,1.5869,1.5867374887722603,-2.3796333333333335,-2.3794266389267604,-1.5774333333333332,-1.5774314173482606,0.0,-9.891995481004046e-08,0.0002984017690659733,0.000416,0.015
63,1.4081,1.4080991029730159,-0.7225333333333334,-0.7218284203590655,1.5927333333333333,1.5925798531904785,-2.3854666666666673,-2.3853131691933793,-1.5774333333333332,-1.577433167355998,0.0,-1.0032220176079994e-07,0.0003011148098090875,0.000429,0.015
64,1.4081666666666666,1.4081649105194778,-0.7386,-0.7379236349829283,1.597133333333333,1.5970167642418795,-2.389133333333333,-2.3890362260192486,-1.5774666666666664,-1.57746577633964,0.0,-3.098619133305868e-08,0.00028298754317245803,0.000417,0.015
65,1.4081,1.4081016287977641,-0.7557333333333335,-0.7550011261851653,1.6024666666666665,1.602327149164592,-2.3919666666666664,-2.391892489630033,-1.5774,-1.5774016428826378,0.0,-3.60154816035888e-08,0.0003058049561730341,0.000443,0.015
66,1.4081,1.4081000150855272,-0.7717,-0.7710229763141367,1.6060333333333334,1.6059384550186135,-2.3934333333333333,-2.393394557490988,-1.5773666666666666,-1.5773675285456465,0.0,-2.9370323671606063e-08,0.0002795434598588656,0.000418,0.015
67,1.4081,1.4080999733041877,-0.7879666666666667,-0.7872733196470225,1.6094666666666664,1.6093763444484763,-2.3941,-2.3940826120090546,-1.5773,-1.577301694318982,0.0,-2.9649552728594015e-08,0.00028553849923899227,0.000428,0.015
68,1.4081333333333335,1.4081324508259947,-0.8034666666666667,-0.8028107952934532,1.6117333333333335,1.6116729944178811,-2.3939333333333335,-2.3939378518958323,-1.5773,-1.577300006865174,0.0,-3.113399563184291e-08,0.00026889565515318193,0.000412,0.015
69,1.4081333333333335,1.4081332814372283,-0.8193,-0.818624903845015,1.6139000000000001,1.613842988657098,-2.3930000000000002,-2.393024715943774,-1.5773,-1.577299962311018,0.0,-3.2001212164567845e-08,0.00027677186595627265,0.000423,0.015
70,1.4081,1.408100821887336,-0.835,-0.8343292138699007,1.6156666666666666,1.6156199805096216,-2.391366666666667,-2.3914098296580892,-1.5772666666666666,-1.577267479813771,0.0,-3.2840656931701724e-08,0.00027507514464453247,0.000422,0.015
71,1.4081,1.4081000326192714,-0.84285,-0.8427626441248897,1.61645,1.6164415006004185,-2.39045,-2.390459257241972,-1.5772499999999998,-1.5772502106274628,0.0,2.534955072440781e-08,3.603015243980053e-05,5.4e-05,0.015
