waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
79,0.4802666666666667,1.660824096270239,-1.0084666666666668,-0.654456402640052,2.2166333333333337,1.451875215458702,-2.8061666666666674,-2.8059218045901626,-1.5775,-1.5775000054862396,0.0,2.015532169110543e-09,0.5921562505568065,0.673379,0.015
80,0.48023333333333335,1.6608255537074563,-1.0316666666666665,-0.6544717618049503,2.2206666666666663,1.4518662496052406,-2.8045666666666667,-2.804358665800233,-1.5772666666666666,-1.5772666710323962,0.0,1.6024631317480224e-09,0.595416956370313,0.67298,0.015
81,0.4801666666666667,1.6608276586890058,-1.0549333333333333,-0.6544665932729179,2.2239333333333335,1.4518374454827587,-2.801133333333333,-2.8010065218388807,-1.577,-1.577000002222075,0.0,8.398515931812046e-10,0.5986743778402849,0.672695,0.015
82,0.48013333333333336,1.6608306758340743,-1.0781999999999998,-0.6544424567567978,2.226433333333334,1.4517929124171112,-2.7959333333333336,-2.7959098015860655,-1.5767,-1.576700000211083,0.0,4.7461331055458514e-11,0.6018976175833163,0.672502,0.015
83,0.48006666666666664,1.6608430138434185,-1.1014666666666668,-0.6544108804496985,2.2281333333333335,1.451738865261637,-2.7891,-2.789086744864473,-1.5764000000000002,-1.5764000001134537,0.0,2.5744315033594434e-11,0.6051005465031103,0.672453,0.015
84,0.4800333333333333,1.6608575320350711,-1.1246666666666665,-0.6543740350948047,2.2291000000000003,1.4516771009488925,-2.7807,-2.780692381787393,-1.5761,-1.5761000000619738,0.0,1.4223460248380272e-11,0.6082635546616086,0.672511,0.015
85,0.4966,1.6608754460890736,-1.1467666666666665,-0.6543300519432559,2.2390000000000003,1.451605370807019,-2.769833333333333,-2.769833122691979,-1.5734666666666668,-1.5734666666677262,0.0,2.3853854608063886e-13,0.6080051310046872,0.663082,0.05
86,0.5310666666666667,1.6608914644415063,-1.1673,-0.6542454231344922,2.2568,1.451411487897346,-2.7579,-2.7580660686734495,-1.5685333333333336,-1.5685333334398388,0.0,4.844286473576427e-11,0.6039287700156001,0.644075,0.05
87,0.5844666666666667,1.66089541848477,-1.1853,-0.6541615478572205,2.281366666666667,1.4511953842151049,-2.7460999999999998,-2.7462973627997505,-1.5613333333333335,-1.5613333350763994,0.0,5.000200745344092e-10,0.5958175490092938,0.615782,0.05
88,0.6412,1.6608932473441629,-1.2007666666666665,-0.6540803300006433,2.3018,1.4509728096850891,-2.7365,-2.7367164197790617,-1.5542333333333334,-1.5542333369506534,0.0,1.0576000727362918e-09,0.5863086820656401,0.587572,0.05
89,0.7009666666666666,1.6608874558658555,-1.2131,-0.6540041999338052,2.3178666666666667,1.4507546834177756,-2.728733333333333,-2.7289588520794443,-1.5472333333333335,-1.5472333388272415,0.0,1.6668153625689236e-09,0.5753143021486867,0.559492,0.05
