waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
346,0.9385,0.9385292611929226,-1.1982666666666668,-1.198212963689252,2.1534666666666666,2.1532199242682757,-2.256066666666667,-2.2560421376304105,-1.6091666666666666,-1.609164918053881,0.0,-1.7843588369021572e-21,0.00010426470289966137,0.000109,0.05
347,0.9001333333333333,0.9001689357448494,-1.2413333333333334,-1.2412813629259571,2.2258,2.22556878002225,-2.288133333333333,-2.2881080455633045,-1.6123,-1.6122979453945645,0.0,5.443655646334539e-21,9.838260836811799e-05,0.000102,0.05
348,0.8727,0.8727279409381241,-1.2615666666666667,-1.2615504912601043,2.2753666666666668,2.2751585074305622,-2.3196999999999997,-2.3196559008840674,-1.6123333333333332,-1.6123333101455612,0.0,-1.7843588369021557e-21,8.786100760102841e-05,9.7e-05,0.015
349,0.8576,0.8577549700251492,-1.2587,-1.2587290260991404,2.3024333333333336,2.302001764346656,-2.350533333333333,-2.349889772410043,-1.6094333333333333,-1.6094630291926504,0.0,9.057662887952889e-21,0.0003230486339635153,0.000149,0.015
350,0.8563666666666666,0.8563808853089279,-1.2325,-1.2329357313080855,2.3072000000000004,2.3071467700626362,-2.3805666666666663,-2.3799366487257476,-1.6037,-1.6037590134225679,0.0,9.057662887952889e-21,0.00031445788239129624,0.000145,0.015
351,0.8553666666666665,0.8553770649541069,-1.2055999999999998,-1.2060823347798308,2.311166666666667,2.3111255029034026,-2.4104666666666668,-2.409845918883808,-1.5988666666666667,-1.598916764315627,0.0,9.057662887952889e-21,0.00032204735779538463,0.00016,0.015
352,0.8545333333333334,0.8545420074599165,-1.1781666666666668,-1.1786789491149392,2.3143666666666665,2.3143334770910546,-2.440233333333333,-2.4396214336337843,-1.594833333333333,-1.5948751477137035,0.0,9.057662887952889e-21,0.00032654243724281854,0.00017,0.015
353,0.8538333333333332,0.8538406198975116,-1.1502333333333334,-1.150773313003867,2.3168333333333333,2.316807734755875,-2.4698666666666664,-2.4692639252184367,-1.5914666666666666,-1.5915015695514756,0.0,9.057662887952889e-21,0.0003308579480071621,0.000179,0.015
354,0.8532666666666667,0.8532725847009772,-1.1218666666666668,-1.1224303016157229,2.3185666666666664,2.318548655136492,-2.499333333333334,-2.4987416926172483,-1.5886666666666667,-1.588695696124179,0.0,-1.9854395044993895e-20,0.00033389749936181534,0.000187,0.015
355,0.8527999999999999,0.8528048752034282,-1.0930666666666669,-1.0936543940483985,2.3195666666666668,2.319556242169302,-2.5286333333333335,-2.5280531247774114,-1.5863333333333334,-1.5863575239733374,0.0,9.057662887952889e-21,0.0003373383732544918,0.000195,0.015
